Bacterial_associate_taxa,Class,Family,Fungal_host_taxa,Genus,Order,Phylum,Superkingdom
Paraburkholderia,Sordariomycetes,Hypocreaceae,Trichoderma,Trichoderma,Hypocreales,Ascomycota,Eukaryota
Paracoccus,Sordariomycetes,Acremonium,Acremonium,NA,Hypocreales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Strophariaceae,Agrocybe,Agrocybe,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Dothideomycetes,Pleosporaceae,Alternaria,Alternaria,Pleosporales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Physalacriaceae,Armillaria,Armillaria,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Paracoccus,Basidiobolomycetes,Basidiobolaceae,Basidiobolus,Basidiobolus,Basidiobolales,Zoopagomycota,Eukaryota
Paracoccus,Sordariomycetes,Cordycipitaceae,Beauveria,Beauveria,Hypocreales,Ascomycota,Eukaryota
Paracoccus,Leotiomycetes,Sclerotiniaceae,Botrytis,Botrytis,Helotiales,Ascomycota,Eukaryota
Paracoccus,Sordariomycetes,Calcarisporium,Calcarisporium,NA,Hypocreales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium,Cantharellales,Basidiomycota,Eukaryota
Paracoccus,Sordariomycetes,Chaetomiaceae,Chaetomium,Chaetomium,Sordariales,Ascomycota,Eukaryota
Paracoccus,Entomophthoromycetes,Ancylistaceae,Conidiobolus,Conidiobolus,Entomophthorales,Zoopagomycota,Eukaryota
Paracoccus,Sordariomycetes,Schizoparmaceae,Coniella,Coniella,Diaporthales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Psathyrellaceae,Coprinellus,Coprinellus,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Agaricaceae,Coprinus,Coprinus,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Dothideomycetes,Didymellaceae,Epicoccum,Epicoccum,Pleosporales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Fistulinaceae,Fistulina,Fistulina,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Physalacriaceae,Flammulina,Flammulina,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Hymenochaetaceae,Fomitiporia,Fomitiporia,Hymenochaetales,Basidiomycota,Eukaryota
Paracoccus,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Paracoccus,Sordariomycetes,Magnaporthaceae,Gaeumannomyces,Gaeumannomyces,Magnaporthales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Polyporaceae,Ganoderma,Ganoderma,Polyporales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Grifolaceae,Grifola,Grifola,Polyporales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Gyrodontaceae,Gyrodon,Gyrodon,Boletales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Hymenogastraceae,Hebeloma,Hebeloma,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Hericiaceae,Hericium,Hericium,Russulales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Lyophyllaceae,Hypsizygus,Hypsizygus,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Infundibulicybe,Infundibulicybe,NA,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Strophariaceae,Kuehneromyces,Kuehneromyces,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Hydnangiaceae,Laccaria,Laccaria,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Laetiporaceae,Laetiporus,Laetiporus,Polyporales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Clitocybaceae,Lepista,Lepista,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Lyophyllaceae,Lyophyllum,Lyophyllum,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Agaricaceae,Macrolepiota,Macrolepiota,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Marasmiaceae,Marasmius,Marasmius,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Pezizomycetes,Morchellaceae,Morchella,Morchella,Pezizales,Ascomycota,Eukaryota
Paracoccus,Mucoromycetes,Mucoraceae,Mucor,Mucor,Mucorales,Mucoromycota,Eukaryota
Paracoccus,Agaricomycetes,Omphalotaceae,Omphalotus,Omphalotus,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Mycenaceae,Panellus,Panellus,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Eurotiomycetes,Aspergillaceae,Penicillium,Penicillium,Eurotiales,Ascomycota,Eukaryota
Paracoccus,Sordariomycetes,Togniniaceae,Phaeoacremonium,Phaeoacremonium,Togniniales,Ascomycota,Eukaryota
Paracoccus,Eurotiomycetes,Phaeomoniellaceae,Phaeomoniella,Phaeomoniella,Phaeomoniellales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Pleurotaceae,Pleurotus,Pleurotus,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Polyporaceae,Polyporus,Polyporus,Polyporales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Psathyrellaceae,Psathyrella,Psathyrella,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Sordariomycetes,Ophiocordycipitaceae,Purpureocillium,Purpureocillium,Hypocreales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Rhizopogonaceae,Rhizopogon,Rhizopogon,Boletales,Basidiomycota,Eukaryota
Paracoccus,Schizosaccharomycetes,Schizosaccharomycetaceae,Schizosaccharomyces,Schizosaccharomyces,Schizosaccharomycetales,Ascomycota,Eukaryota
Paracoccus,Sordariomycetes,Sordariaceae,Sordaria,Sordaria,Sordariales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Sparassidaceae,Sparassis,Sparassis,Polyporales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Stereaceae,Stereum,Stereum,Russulales,Basidiomycota,Eukaryota
Paracoccus,Agaricomycetes,Strophariaceae,Stropharia,Stropharia,Agaricales,Basidiomycota,Eukaryota
Paracoccus,Sordariomycetes,Ophiocordycipitaceae,Tolypocladium,Tolypocladium,Hypocreales,Ascomycota,Eukaryota
Paracoccus,Agaricomycetes,Polyporaceae,Trametes,Trametes,Polyporales,Basidiomycota,Eukaryota
Paracoccus,Sordariomycetes,Hypocreaceae,Trichoderma,Trichoderma,Hypocreales,Ascomycota,Eukaryota
Paracoccus,Sordariomycetes,Sporocadaceae,Truncatella,Truncatella,Xylariales,Ascomycota,Eukaryota
Paracoccus,Sordariomycetes,Plectosphaerellaceae,Verticillium,Verticillium,Glomerellales,Ascomycota,Eukaryota
Parageobacillus,Agaricomycetes,Hymenochaetaceae,Fomitiporia,Fomitiporia,Hymenochaetales,Basidiomycota,Eukaryota
Parvimonas,Sordariomycetes,Coniochaetaceae,Coniochaeta,Coniochaeta,Coniochaetales,Ascomycota,Eukaryota
Parvimonas,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Parvimonas,Mortierellomycetes,Mortierellaceae,Mortierella,Mortierella,Mortierellales,Mucoromycota,Eukaryota
Parvimonas,Mucoromycetes,Mucoraceae,Mucor,Mucor,Mucorales,Mucoromycota,Eukaryota
Parviterribacter,Agaricomycetes,Hymenochaetaceae,Fomitiporia,Fomitiporia,Hymenochaetales,Basidiomycota,Eukaryota
Parviterribacter,Agaricomycetes,Hymenogastraceae,Hebeloma,Hebeloma,Agaricales,Basidiomycota,Eukaryota
Parviterribacter,Agaricomycetes,Hericiaceae,Hericium,Hericium,Russulales,Basidiomycota,Eukaryota
Parviterribacter,Agaricomycetes,Clitocybaceae,Lepista,Lepista,Agaricales,Basidiomycota,Eukaryota
Pasteuria,Agaricomycetes,Pleurotaceae,Pleurotus,Pleurotus,Agaricales,Basidiomycota,Eukaryota
Patulibacter,Dothideomycetes,Didymellaceae,Epicoccum,Epicoccum,Pleosporales,Ascomycota,Eukaryota
Pectobacterium,Sordariomycetes,Bionectriaceae,Clonostachys,Clonostachys,Hypocreales,Ascomycota,Eukaryota
Pectobacterium,Umbelopsidomycetes,Umbelopsidaceae,Umbelopsis,Umbelopsis,Umbelopsidales,Mucoromycota,Eukaryota
Pedobacter,Dothideomycetes,Pleosporaceae,Alternaria,Alternaria,Pleosporales,Ascomycota,Eukaryota
Pedobacter,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Pedobacter,Basidiobolomycetes,Basidiobolaceae,Basidiobolus,Basidiobolus,Basidiobolales,Zoopagomycota,Eukaryota
Pedobacter,Dothideomycetes,Cladosporiaceae,Cladosporium,Cladosporium,Cladosporiales,Ascomycota,Eukaryota
Pedobacter,Dothideomycetes,Didymellaceae,Epicoccum,Epicoccum,Pleosporales,Ascomycota,Eukaryota
Pedobacter,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Pedobacter,Agaricomycetes,Polyporaceae,Ganoderma,Ganoderma,Polyporales,Basidiomycota,Eukaryota
Pedobacter,Agaricomycetes,Gyrodontaceae,Gyrodon,Gyrodon,Boletales,Basidiomycota,Eukaryota
Pedobacter,Agaricomycetes,Strophariaceae,Kuehneromyces,Kuehneromyces,Agaricales,Basidiomycota,Eukaryota
Pedobacter,Agaricomycetes,Laetiporaceae,Laetiporus,Laetiporus,Polyporales,Basidiomycota,Eukaryota
Pedobacter,Agaricomycetes,Agaricaceae,Macrolepiota,Macrolepiota,Agaricales,Basidiomycota,Eukaryota
Pedobacter,Mucoromycetes,Mucoraceae,Mucor,Mucor,Mucorales,Mucoromycota,Eukaryota
Pedobacter,Eurotiomycetes,Aspergillaceae,Penicillium,Penicillium,Eurotiales,Ascomycota,Eukaryota
Pedobacter,Sordariomycetes,Thyridium,Phialemoniopsis,NA,Thyridiaceae,Ascomycota,Eukaryota
Pedobacter,Agaricomycetes,Pleurotaceae,Pleurotus,Pleurotus,Agaricales,Basidiomycota,Eukaryota
Pedobacter,Agaricomycetes,Polyporaceae,Polyporus,Polyporus,Polyporales,Basidiomycota,Eukaryota
Pedobacter,Schizosaccharomycetes,Schizosaccharomycetaceae,Schizosaccharomyces,Schizosaccharomyces,Schizosaccharomycetales,Ascomycota,Eukaryota
Pedobacter,Sordariomycetes,Hypocreaceae,Trichoderma,Trichoderma,Hypocreales,Ascomycota,Eukaryota
Pelomonas,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Pelomonas,Sordariomycetes,Beltraniaceae,Beltrania,Beltrania,Xylariales,Ascomycota,Eukaryota
Pelomonas,Agaricomycetes,Polyporaceae,Ganoderma,Ganoderma,Polyporales,Basidiomycota,Eukaryota
Pelomonas,Eurotiomycetes,Aspergillaceae,Penicillium,Penicillium,Eurotiales,Ascomycota,Eukaryota
Pelomonas,Sordariomycetes,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella,Glomerellales,Ascomycota,Eukaryota
Pelomonas,Sordariomycetes,Ophiocordycipitaceae,Purpureocillium,Purpureocillium,Hypocreales,Ascomycota,Eukaryota
Pelomonas,Sordariomycetes,Chaetomiaceae,Staphylotrichum,Staphylotrichum,Sordariales,Ascomycota,Eukaryota
Pelomonas,Agaricomycetes,Stereaceae,Stereum,Stereum,Russulales,Basidiomycota,Eukaryota
Pelomonas,Agaricomycetes,Polyporaceae,Trametes,Trametes,Polyporales,Basidiomycota,Eukaryota
Peptococcus,Sordariomycetes,Coniochaetaceae,Coniochaeta,Coniochaeta,Coniochaetales,Ascomycota,Eukaryota
Peptococcus,Eurotiomycetes,Trichocomaceae,Talaromyces,Talaromyces,Eurotiales,Ascomycota,Eukaryota
Peptoniphilus,Agaricomycetes,Polyporaceae,Ganoderma,Ganoderma,Polyporales,Basidiomycota,Eukaryota
Peptoniphilus,Agaricomycetes,Grifolaceae,Grifola,Grifola,Polyporales,Basidiomycota,Eukaryota
Peptoniphilus,Agaricomycetes,Strophariaceae,Kuehneromyces,Kuehneromyces,Agaricales,Basidiomycota,Eukaryota
Peptoniphilus,Agaricomycetes,Laetiporaceae,Laetiporus,Laetiporus,Polyporales,Basidiomycota,Eukaryota
Peptoniphilus,Mortierellomycetes,Mortierellaceae,Mortierella,Mortierella,Mortierellales,Mucoromycota,Eukaryota
Peptoniphilus,Mucoromycetes,Mucoraceae,Mucor,Mucor,Mucorales,Mucoromycota,Eukaryota
Peptoniphilus,Eurotiomycetes,Aspergillaceae,Penicillium,Penicillium,Eurotiales,Ascomycota,Eukaryota
Peptoniphilus,Sordariomycetes,Sporocadaceae,Pestalotiopsis,Pestalotiopsis,Xylariales,Ascomycota,Eukaryota
Peptoniphilus,Agaricomycetes,Psathyrellaceae,Psathyrella,Psathyrella,Agaricales,Basidiomycota,Eukaryota
Peptoniphilus,Agaricomycetes,Polyporaceae,Trametes,Trametes,Polyporales,Basidiomycota,Eukaryota
Peptostreptococcus,Dothideomycetes,Pleosporaceae,Alternaria,Alternaria,Pleosporales,Ascomycota,Eukaryota
Peptostreptococcus,Dothideomycetes,Didymellaceae,Epicoccum,Epicoccum,Pleosporales,Ascomycota,Eukaryota
Petrimonas,Sordariomycetes,Magnaporthaceae,Gaeumannomyces,Gaeumannomyces,Magnaporthales,Ascomycota,Eukaryota
Phaselicystis,Dothideomycetes,Pleosporaceae,Alternaria,Alternaria,Pleosporales,Ascomycota,Eukaryota
Phaselicystis,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Phaselicystis,Agaricomycetes,Omphalotaceae,Omphalotus,Omphalotus,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Sordariomycetes,Acremonium,Acremonium,NA,Hypocreales,Ascomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Strophariaceae,Agrocybe,Agrocybe,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Dothideomycetes,Pleosporaceae,Alternaria,Alternaria,Pleosporales,Ascomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Physalacriaceae,Armillaria,Armillaria,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Phenylobacterium,Sordariomycetes,Cordycipitaceae,Beauveria,Beauveria,Hypocreales,Ascomycota,Eukaryota
Phenylobacterium,Leotiomycetes,Sclerotiniaceae,Botrytis,Botrytis,Helotiales,Ascomycota,Eukaryota
Phenylobacterium,Sordariomycetes,Calcarisporium,Calcarisporium,NA,Hypocreales,Ascomycota,Eukaryota
Phenylobacterium,Entomophthoromycetes,Ancylistaceae,Conidiobolus,Conidiobolus,Entomophthorales,Zoopagomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Psathyrellaceae,Coprinellus,Coprinellus,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Agaricaceae,Coprinus,Coprinus,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Dothideomycetes,Didymellaceae,Epicoccum,Epicoccum,Pleosporales,Ascomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Fistulinaceae,Fistulina,Fistulina,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Hymenochaetaceae,Fomitiporia,Fomitiporia,Hymenochaetales,Basidiomycota,Eukaryota
Phenylobacterium,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Phenylobacterium,Sordariomycetes,Magnaporthaceae,Gaeumannomyces,Gaeumannomyces,Magnaporthales,Ascomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Polyporaceae,Ganoderma,Ganoderma,Polyporales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Grifolaceae,Grifola,Grifola,Polyporales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Gyrodontaceae,Gyrodon,Gyrodon,Boletales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Hericiaceae,Hericium,Hericium,Russulales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Lyophyllaceae,Hypsizygus,Hypsizygus,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Infundibulicybe,Infundibulicybe,NA,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Strophariaceae,Kuehneromyces,Kuehneromyces,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Laetiporaceae,Laetiporus,Laetiporus,Polyporales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Clitocybaceae,Lepista,Lepista,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Lyophyllaceae,Lyophyllum,Lyophyllum,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Marasmiaceae,Marasmius,Marasmius,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Pezizomycetes,Morchellaceae,Morchella,Morchella,Pezizales,Ascomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Omphalotaceae,Omphalotus,Omphalotus,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Mycenaceae,Panellus,Panellus,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Eurotiomycetes,Aspergillaceae,Penicillium,Penicillium,Eurotiales,Ascomycota,Eukaryota
Phenylobacterium,Eurotiomycetes,Phaeomoniellaceae,Phaeomoniella,Phaeomoniella,Phaeomoniellales,Ascomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Pleurotaceae,Pleurotus,Pleurotus,Agaricales,Basidiomycota,Eukaryota
Phenylobacterium,Mortierellomycetes,Mortierellaceae,Podila,Podila,Mortierellales,Mucoromycota,Eukaryota
Phenylobacterium,Agaricomycetes,Polyporaceae,Polyporus,Polyporus,Polyporales,Basidiomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Rhizopogonaceae,Rhizopogon,Rhizopogon,Boletales,Basidiomycota,Eukaryota
Phenylobacterium,Sordariomycetes,Sordariaceae,Sordaria,Sordaria,Sordariales,Ascomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Stereaceae,Stereum,Stereum,Russulales,Basidiomycota,Eukaryota
Phenylobacterium,Sordariomycetes,Ophiocordycipitaceae,Tolypocladium,Tolypocladium,Hypocreales,Ascomycota,Eukaryota
Phenylobacterium,Agaricomycetes,Polyporaceae,Trametes,Trametes,Polyporales,Basidiomycota,Eukaryota
Phenylobacterium,Sordariomycetes,Hypocreaceae,Trichoderma,Trichoderma,Hypocreales,Ascomycota,Eukaryota
Phocaeicola,Dothideomycetes,Cladosporiaceae,Cladosporium,Cladosporium,Cladosporiales,Ascomycota,Eukaryota
Phreatobacter,Dothideomycetes,Cladosporiaceae,Cladosporium,Cladosporium,Cladosporiales,Ascomycota,Eukaryota
Phreatobacter,Agaricomycetes,Psathyrellaceae,Coprinellus,Coprinellus,Agaricales,Basidiomycota,Eukaryota
Phyllobacterium,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Phyllobacterium,Dothideomycetes,Cladosporiaceae,Cladosporium,Cladosporium,Cladosporiales,Ascomycota,Eukaryota
Phyllobacterium,Sordariomycetes,Bionectriaceae,Clonostachys,Clonostachys,Hypocreales,Ascomycota,Eukaryota
Phyllobacterium,Sordariomycetes,Diaporthaceae,Diaporthe,Diaporthe,Diaporthales,Ascomycota,Eukaryota
Phyllobacterium,Dothideomycetes,Didymellaceae,Didymella,Didymella,Pleosporales,Ascomycota,Eukaryota
Phyllobacterium,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Phyllobacterium,Dothideomycetes,Didymosphaeriaceae,Kalmusia,Kalmusia,Pleosporales,Ascomycota,Eukaryota
Phyllobacterium,Eurotiomycetes,Aspergillaceae,Penicillium,Penicillium,Eurotiales,Ascomycota,Eukaryota
Phyllobacterium,Sordariomycetes,Ophiocordycipitaceae,Purpureocillium,Purpureocillium,Hypocreales,Ascomycota,Eukaryota
Phyllobacterium,Sordariomycetes,Chaetomiaceae,Staphylotrichum,Staphylotrichum,Sordariales,Ascomycota,Eukaryota
Pirellula,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Pirellula,Agaricomycetes,Pleurotaceae,Pleurotus,Pleurotus,Agaricales,Basidiomycota,Eukaryota
Pirellula,Leotiomycetes,Pseudogymnoascus,Pseudogymnoascus,NA,Pseudeurotiaceae,Ascomycota,Eukaryota
Pisciglobus,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Pisciglobus,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Pisciglobus,Sordariomycetes,Chaetomiaceae,Staphylotrichum,Staphylotrichum,Sordariales,Ascomycota,Eukaryota
Planctomicrobium,Agaricomycetes,Agaricaceae,Coprinus,Coprinus,Agaricales,Basidiomycota,Eukaryota
Planctomyces,Dothideomycetes,Pleosporaceae,Alternaria,Alternaria,Pleosporales,Ascomycota,Eukaryota
Planctomyces,Agaricomycetes,Gyrodontaceae,Gyrodon,Gyrodon,Boletales,Basidiomycota,Eukaryota
Planctomyces,Pezizomycetes,Morchellaceae,Morchella,Morchella,Pezizales,Ascomycota,Eukaryota
Planctomyces,Agaricomycetes,Pleurotaceae,Pleurotus,Pleurotus,Agaricales,Basidiomycota,Eukaryota
Planctopirus,Agaricomycetes,Hericiaceae,Hericium,Hericium,Russulales,Basidiomycota,Eukaryota
Planctopirus,Agaricomycetes,Strophariaceae,Kuehneromyces,Kuehneromyces,Agaricales,Basidiomycota,Eukaryota
Planctopirus,Agaricomycetes,Pleurotaceae,Pleurotus,Pleurotus,Agaricales,Basidiomycota,Eukaryota
Planifilum,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Planifilum,Agaricomycetes,Psathyrellaceae,Coprinellus,Coprinellus,Agaricales,Basidiomycota,Eukaryota
Planifilum,Agaricomycetes,Gyrodontaceae,Gyrodon,Gyrodon,Boletales,Basidiomycota,Eukaryota
Planifilum,Agaricomycetes,Pleurotaceae,Pleurotus,Pleurotus,Agaricales,Basidiomycota,Eukaryota
Planococcus,Eurotiomycetes,Malbrancheaceae,Auxarthron,Malbranchea,Onygenales,Ascomycota,Eukaryota
Planococcus,Agaricomycetes,Hymenochaetaceae,Fomitiporia,Fomitiporia,Hymenochaetales,Basidiomycota,Eukaryota
Planococcus,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Planococcus,Eurotiomycetes,Aspergillaceae,Penicillium,Penicillium,Eurotiales,Ascomycota,Eukaryota
Planomicrobium,Dothideomycetes,Pleosporaceae,Alternaria,Alternaria,Pleosporales,Ascomycota,Eukaryota
Planomicrobium,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Planomicrobium,Agaricomycetes,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium,Cantharellales,Basidiomycota,Eukaryota
Planomicrobium,Sordariomycetes,Schizoparmaceae,Coniella,Coniella,Diaporthales,Ascomycota,Eukaryota
Planomicrobium,Agaricomycetes,Fistulinaceae,Fistulina,Fistulina,Agaricales,Basidiomycota,Eukaryota
Planomicrobium,Agaricomycetes,Physalacriaceae,Flammulina,Flammulina,Agaricales,Basidiomycota,Eukaryota
Planomicrobium,Sordariomycetes,Magnaporthaceae,Gaeumannomyces,Gaeumannomyces,Magnaporthales,Ascomycota,Eukaryota
Planomicrobium,Agaricomycetes,Polyporaceae,Ganoderma,Ganoderma,Polyporales,Basidiomycota,Eukaryota
Planomicrobium,Agaricomycetes,Gyrodontaceae,Gyrodon,Gyrodon,Boletales,Basidiomycota,Eukaryota
Planomicrobium,Agaricomycetes,Hydnangiaceae,Laccaria,Laccaria,Agaricales,Basidiomycota,Eukaryota
Planomicrobium,Agaricomycetes,Agaricaceae,Macrolepiota,Macrolepiota,Agaricales,Basidiomycota,Eukaryota
Planomicrobium,Pezizomycetes,Morchellaceae,Morchella,Morchella,Pezizales,Ascomycota,Eukaryota
Planomicrobium,Eurotiomycetes,Aspergillaceae,Penicillium,Penicillium,Eurotiales,Ascomycota,Eukaryota
Planomicrobium,Dothideomycetes,Periconiaceae,Periconia,Periconia,Pleosporales,Ascomycota,Eukaryota
Planomicrobium,Agaricomycetes,Psathyrellaceae,Psathyrella,Psathyrella,Agaricales,Basidiomycota,Eukaryota
Planomicrobium,Agaricomycetes,Sparassidaceae,Sparassis,Sparassis,Polyporales,Basidiomycota,Eukaryota
Planomicrobium,Agaricomycetes,Strophariaceae,Stropharia,Stropharia,Agaricales,Basidiomycota,Eukaryota
Pleurocapsa,Dothideomycetes,Pleosporaceae,Alternaria,Alternaria,Pleosporales,Ascomycota,Eukaryota
Pleurocapsa,Pezizomycetes,Morchellaceae,Morchella,Morchella,Pezizales,Ascomycota,Eukaryota
Pleurocapsa,Agaricomycetes,Polyporaceae,Trametes,Trametes,Polyporales,Basidiomycota,Eukaryota
Polyangium,Agaricomycetes,Strophariaceae,Agrocybe,Agrocybe,Agaricales,Basidiomycota,Eukaryota
Polyangium,Dothideomycetes,Pleosporaceae,Alternaria,Alternaria,Pleosporales,Ascomycota,Eukaryota
Polyangium,Agaricomycetes,Physalacriaceae,Armillaria,Armillaria,Agaricales,Basidiomycota,Eukaryota
Polyangium,Sordariomycetes,Cordycipitaceae,Beauveria,Beauveria,Hypocreales,Ascomycota,Eukaryota
Polyangium,Agaricomycetes,Agaricaceae,Coprinus,Coprinus,Agaricales,Basidiomycota,Eukaryota
Polyangium,Agaricomycetes,Fistulinaceae,Fistulina,Fistulina,Agaricales,Basidiomycota,Eukaryota
Polyangium,Sordariomycetes,Nectriaceae,Fusarium,Fusarium,Hypocreales,Ascomycota,Eukaryota
Polyangium,Sordariomycetes,Magnaporthaceae,Gaeumannomyces,Gaeumannomyces,Magnaporthales,Ascomycota,Eukaryota
